Num episodes,Cumulative rewards
3350,"[33.0, 37.0, 0.0, 50.0, 26.0, 50.0, 36.0, 38.0, 50.0, 30.0]"
3360,"[24.0, 12.0, 23.0, 26.0, 38.0, 31.0, 13.0, 50.0, 8.0, 36.0]"
3370,"[-1.0, 0.0, 36.0, 50.0, 50.0, 10.0, 11.0, 29.0, 50.0, 5.0]"
3380,"[50.0, 50.0, 11.0, 25.0, 50.0, 12.0, 20.0, 0.0, 8.0, 23.0]"
3390,"[23.0, -3.0, 23.0, 7.0, 16.0, 3.0, 33.0, 33.0, 12.0, 12.0]"
3400,"[50.0, 50.0, 28.0, 37.0, 37.0, 16.0, 24.0, 50.0, 25.0, 8.0]"
3410,"[34.0, 16.0, 29.0, 12.0, -2.0, -1.0, 26.0, 12.0, 13.0, 2.0]"
3420,"[8.0, 7.0, 50.0, 50.0, 27.0, 0.0, 17.0, 50.0, 30.0, 2.0]"
3430,"[50.0, 8.0, 9.0, -1.0, 8.0, 50.0, 50.0, 17.0, 15.0, 21.0]"
3440,"[50.0, -1.0, 6.0, 24.0, 12.0, 12.0, 7.0, -1.0, 14.0, 38.0]"
3450,"[37.0, 50.0, 50.0, 50.0, 8.0, 37.0, 50.0, 1.0, 50.0, 50.0]"
3460,"[50.0, 50.0, 22.0, 31.0, 2.0, 50.0, 50.0, 50.0, 50.0, 9.0]"
3470,"[50.0, 50.0, 50.0, 50.0, 39.0, 50.0, 10.0, 17.0, 50.0, 50.0]"
3480,"[50.0, 50.0, 50.0, 50.0, 11.0, -1.0, 24.0, 30.0, -1.0, 50.0]"
3490,"[28.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, -1.0]"
3500,"[8.0, 32.0, 50.0, 35.0, 5.0, 15.0, 50.0, 50.0, 50.0, 50.0]"
3510,"[16.0, 50.0, 36.0, 2.0, 34.0, 9.0, 24.0, 50.0, 50.0, 50.0]"
3520,"[33.0, 24.0, 50.0, 2.0, 50.0, 1.0, 8.0, 18.0, 50.0, 50.0]"
3530,"[50.0, 9.0, 50.0, 50.0, 50.0, 38.0, 5.0, 36.0, 34.0, 50.0]"
3540,"[50.0, 20.0, 24.0, -1.0, 50.0, 50.0, 50.0, 29.0, 0.0, 50.0]"
3550,"[26.0, 50.0, 8.0, 17.0, 50.0, 50.0, 26.0, 50.0, 17.0, 8.0]"
3560,"[-1.0, 50.0, 16.0, 33.0, 32.0, 50.0, 11.0, 11.0, 50.0, 50.0]"
3570,"[50.0, 50.0, 50.0, 50.0, 50.0, 7.0, 50.0, 50.0, 22.0, 50.0]"
3580,"[50.0, 50.0, 50.0, 50.0, 27.0, 50.0, 24.0, 50.0, 50.0, 50.0]"
3590,"[22.0, 50.0, 50.0, 8.0, 50.0, 50.0, 50.0, 15.0, 50.0, 25.0]"
3600,"[36.0, 50.0, -2.0, 12.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]"
3610,"[50.0, 35.0, -1.0, 50.0, 50.0, 37.0, 50.0, 50.0, 18.0, 50.0]"
3620,"[18.0, 50.0, 17.0, 29.0, 50.0, 1.0, 22.0, -1.0, 21.0, 14.0]"
3630,"[38.0, 17.0, 12.0, 23.0, 50.0, 12.0, 24.0, 50.0, 14.0, 24.0]"
3640,"[-3.0, 26.0, 50.0, 50.0, 29.0, 37.0, 50.0, 50.0, 50.0, 50.0]"
3650,"[14.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]"
3660,"[11.0, 50.0, 28.0, 50.0, 29.0, 17.0, 50.0, 30.0, 50.0, 20.0]"
3670,"[34.0, 50.0, 50.0, 14.0, 50.0, 18.0, 22.0, 20.0, 21.0, 15.0]"
3680,"[36.0, 50.0, 17.0, 16.0, 50.0, 50.0, 50.0, 50.0, 17.0, 27.0]"
3690,"[4.0, 6.0, 8.0, 7.0, 6.0, 2.0, 13.0, -1.0, 6.0, 10.0]"
3700,"[18.0, 0.0, 11.0, 50.0, 36.0, -3.0, 20.0, 5.0, 34.0, 17.0]"
3710,"[21.0, 11.0, 4.0, 11.0, 12.0, 23.0, -2.0, 7.0, 9.0, 7.0]"
3720,"[50.0, 31.0, 10.0, -1.0, 10.0, 50.0, 2.0, 11.0, 13.0, 8.0]"
3730,"[24.0, 11.0, 26.0, 18.0, -2.0, 4.0, 13.0, 14.0, 23.0, 15.0]"
3740,"[25.0, 50.0, 16.0, 15.0, 36.0, 13.0, 35.0, 50.0, 16.0, 22.0]"
3750,"[10.0, 32.0, 14.0, 28.0, 26.0, -1.0, 29.0, 50.0, 16.0, 3.0]"
3760,"[4.0, 34.0, 17.0, 50.0, 50.0, 0.0, 22.0, 1.0, 8.0, 17.0]"
3770,"[9.0, 16.0, 50.0, 5.0, 12.0, 26.0, 23.0, 14.0, 23.0, 30.0]"
3780,"[15.0, -1.0, 39.0, 18.0, 19.0, 0.0, 8.0, 8.0, 22.0, 19.0]"
3790,"[38.0, -2.0, 17.0, 17.0, 19.0, 12.0, 19.0, 14.0, 18.0, 33.0]"
3800,"[30.0, 5.0, 50.0, 50.0, 30.0, 11.0, 19.0, 35.0, 17.0, 39.0]"
3810,"[-1.0, 17.0, 8.0, 12.0, 12.0, -1.0, -1.0, 6.0, 6.0, 20.0]"
3820,"[7.0, -1.0, -1.0, -1.0, 0.0, 8.0, 11.0, 17.0, 10.0, 12.0]"
3830,"[-1.0, 10.0, -1.0, 4.0, 9.0, 28.0, 3.0, 7.0, 8.0, -1.0]"
3840,"[11.0, -1.0, 11.0, 8.0, -1.0, 3.0, -1.0, 11.0, 24.0, 8.0]"
3850,"[-1.0, -1.0, -1.0, -3.0, 5.0, 3.0, -1.0, -1.0, -1.0, 6.0]"
3860,"[11.0, 9.0, 3.0, -1.0, 5.0, 0.0, -2.0, -2.0, 8.0, 6.0]"
3870,"[8.0, 12.0, 18.0, 5.0, 1.0, -1.0, -2.0, 10.0, 1.0, 0.0]"
3880,"[-1.0, -1.0, 0.0, 17.0, 15.0, 3.0, -1.0, 11.0, -1.0, -2.0]"
3890,"[-1.0, -1.0, 0.0, 13.0, -1.0, 3.0, 7.0, -1.0, 8.0, 2.0]"
3900,"[8.0, 9.0, -1.0, -1.0, 9.0, 6.0, 8.0, -1.0, 8.0, 16.0]"
3910,"[16.0, -1.0, 13.0, 5.0, 6.0, -2.0, 7.0, 7.0, -1.0, -1.0]"
3920,"[-1.0, 11.0, 1.0, -1.0, 8.0, -2.0, -1.0, -1.0, 12.0, -3.0]"
3930,"[-1.0, 8.0, -1.0, -1.0, 12.0, -1.0, -1.0, 3.0, 11.0, 8.0]"
3940,"[-1.0, 8.0, -1.0, 8.0, 8.0, -1.0, 8.0, -1.0, -1.0, -1.0]"
3950,"[-1.0, -2.0, 12.0, -1.0, 8.0, 20.0, 9.0, -1.0, -2.0, -1.0]"
3960,"[7.0, -1.0, -1.0, 11.0, 11.0, 5.0, 8.0, 3.0, 5.0, 0.0]"
3970,"[-1.0, 5.0, -2.0, 1.0, -1.0, -1.0, -3.0, -1.0, 1.0, 3.0]"
3980,"[12.0, -1.0, 8.0, 4.0, -2.0, -1.0, 11.0, 8.0, 5.0, 0.0]"
3990,"[-1.0, -1.0, 2.0, 11.0, -2.0, 8.0, 1.0, -2.0, 8.0, -1.0]"
4000,"[5.0, -2.0, -1.0, -1.0, -1.0, -2.0, 1.0, 17.0, -1.0, 3.0]"
4010,"[-1.0, 11.0, -1.0, -1.0, -1.0, 11.0, 8.0, -2.0, 1.0, -1.0]"
4020,"[-1.0, -1.0, -2.0, 8.0, -1.0, 9.0, 8.0, 5.0, 12.0, -1.0]"
4030,"[5.0, -1.0, -1.0, 3.0, -1.0, 5.0, 12.0, 14.0, 3.0, 6.0]"
4040,"[-1.0, -2.0, 7.0, -1.0, 12.0, -1.0, 12.0, 2.0, -1.0, -1.0]"
4050,"[11.0, 6.0, -2.0, 5.0, -2.0, -1.0, 9.0, 16.0, 11.0, 19.0]"
4060,"[-2.0, -1.0, 7.0, 13.0, -1.0, -1.0, 11.0, 1.0, -2.0, 9.0]"
4070,"[8.0, -1.0, 0.0, -1.0, -2.0, -2.0, 11.0, 8.0, 3.0, -1.0]"
4080,"[1.0, -1.0, 10.0, -1.0, 1.0, 11.0, 10.0, 0.0, -1.0, 11.0]"
4090,"[-1.0, 2.0, 5.0, -1.0, 8.0, 3.0, 5.0, 14.0, 12.0, -1.0]"
4100,"[-1.0, -1.0, 5.0, 3.0, 0.0, 1.0, -1.0, -2.0, 5.0, 11.0]"
4110,"[-1.0, -1.0, -1.0, 9.0, 1.0, -1.0, 8.0, 1.0, 8.0, -2.0]"
4120,"[-1.0, -2.0, -1.0, -1.0, 2.0, -1.0, -1.0, -2.0, 11.0, 2.0]"
4130,"[8.0, -2.0, 11.0, -1.0, 5.0, 10.0, 5.0, -2.0, 8.0, 11.0]"
4140,"[-2.0, 3.0, -1.0, 6.0, 12.0, 7.0, -1.0, -1.0, -1.0, -2.0]"
4150,"[6.0, 0.0, -2.0, -1.0, 10.0, 3.0, -2.0, 6.0, -1.0, 8.0]"
4160,"[-1.0, 11.0, -1.0, 8.0, 8.0, -1.0, -1.0, 2.0, 8.0, -2.0]"
4170,"[17.0, -2.0, 11.0, 0.0, -3.0, 5.0, 31.0, 7.0, 5.0, 8.0]"
4180,"[-2.0, -1.0, 8.0, 11.0, 3.0, 3.0, 10.0, -2.0, 14.0, 8.0]"
4190,"[-2.0, 8.0, -1.0, 8.0, 1.0, -1.0, 1.0, -2.0, -1.0, -1.0]"
4200,"[6.0, 0.0, 6.0, -2.0, 8.0, -1.0, -1.0, 6.0, 9.0, -1.0]"
4210,"[12.0, 15.0, 50.0, 36.0, 28.0, 23.0, 1.0, 50.0, 50.0, 50.0]"
4220,"[50.0, 37.0, 50.0, 31.0, 15.0, 37.0, 33.0, 50.0, 50.0, 4.0]"
4230,"[50.0, 50.0, 14.0, 50.0, 50.0, 36.0, 13.0, 28.0, 50.0, 50.0]"
4240,"[50.0, 20.0, 39.0, 50.0, 31.0, 50.0, 50.0, 50.0, 50.0, 33.0]"
4250,"[50.0, 50.0, 50.0, 50.0, 50.0, 33.0, 50.0, 50.0, 50.0, 36.0]"
4260,"[50.0, 12.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]"
4270,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 18.0, 50.0, 50.0]"
4280,"[50.0, 31.0, 50.0, 50.0, 50.0, 50.0, 50.0, 15.0, 19.0, 50.0]"
4290,"[7.0, 50.0, 50.0, 50.0, 50.0, 21.0, -1.0, 24.0, 24.0, 50.0]"
4300,"[18.0, 32.0, 36.0, 50.0, 39.0, 50.0, 50.0, 50.0, 25.0, 50.0]"
4310,"[29.0, 50.0, 30.0, 50.0, 22.0, 13.0, 50.0, 50.0, 8.0, 50.0]"
4320,"[50.0, 2.0, 50.0, 14.0, 50.0, 50.0, 20.0, 14.0, 50.0, 50.0]"
4330,"[8.0, 50.0, 31.0, 19.0, 39.0, 6.0, 50.0, 50.0, 26.0, 38.0]"
4340,"[39.0, 50.0, 33.0, 50.0, -1.0, 35.0, 50.0, 25.0, 50.0, 50.0]"
4350,"[50.0, 50.0, 14.0, 5.0, 31.0, 50.0, 50.0, 27.0, 50.0, 50.0]"
4360,"[50.0, 50.0, 50.0, 3.0, 50.0, 50.0, -1.0, 50.0, -1.0, 26.0]"
4370,"[50.0, 50.0, 50.0, -1.0, 50.0, 7.0, 36.0, 50.0, 50.0, 50.0]"
4380,"[50.0, 29.0, 15.0, 50.0, 50.0, 50.0, 38.0, 38.0, 31.0, 50.0]"
4390,"[25.0, 32.0, 26.0, 50.0, 50.0, 20.0, 0.0, 50.0, 35.0, 50.0]"
4400,"[50.0, 50.0, 50.0, 50.0, 2.0, 50.0, 20.0, 12.0, 14.0, 50.0]"
4410,"[29.0, -3.0, 50.0, 50.0, 50.0, 16.0, 16.0, 17.0, 50.0, 50.0]"
4420,"[36.0, 30.0, 17.0, 50.0, 50.0, 17.0, 31.0, 14.0, 50.0, 50.0]"
4430,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]"
4440,"[50.0, 50.0, 27.0, 50.0, 21.0, 50.0, 50.0, 50.0, 50.0, 50.0]"
4450,"[50.0, 50.0, 50.0, 50.0, 17.0, 50.0, 50.0, 17.0, 50.0, 50.0]"
4460,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 29.0, 50.0, 50.0, 50.0]"
4470,"[50.0, 50.0, 50.0, 19.0, 50.0, 50.0, 50.0, 50.0, 50.0, 32.0]"
4480,"[50.0, 25.0, 50.0, 38.0, 50.0, 50.0, 34.0, 50.0, 35.0, 50.0]"
4490,"[21.0, 33.0, 50.0, 50.0, 27.0, 19.0, 32.0, 38.0, 12.0, 50.0]"
4500,"[-1.0, 50.0, 3.0, 16.0, 5.0, 13.0, 12.0, 8.0, 10.0, 12.0]"
4510,"[4.0, 3.0, 17.0, 17.0, 3.0, 17.0, 2.0, 14.0, 1.0, 1.0]"
4520,"[0.0, 1.0, 1.0, 14.0, 21.0, 12.0, 11.0, 11.0, 13.0, 10.0]"
4530,"[-1.0, 1.0, 2.0, 3.0, 17.0, 11.0, 3.0, 2.0, 4.0, 11.0]"
4540,"[-1.0, 14.0, 0.0, 19.0, 2.0, 3.0, 13.0, -2.0, 12.0, 0.0]"
4550,"[30.0, 12.0, 3.0, 11.0, 11.0, 17.0, 5.0, 17.0, 1.0, 14.0]"
4560,"[-1.0, -2.0, 14.0, 3.0, 8.0, 3.0, 14.0, 1.0, 28.0, 3.0]"
4570,"[50.0, -1.0, 10.0, 9.0, 12.0, 13.0, 4.0, 18.0, 16.0, 14.0]"
4580,"[-3.0, 14.0, 2.0, 15.0, -1.0, 37.0, 3.0, 13.0, 14.0, 15.0]"
4590,"[15.0, 3.0, 0.0, 11.0, 12.0, 16.0, 3.0, 4.0, 9.0, 33.0]"
4600,"[9.0, 12.0, 1.0, 3.0, 14.0, 15.0, 12.0, 38.0, 12.0, 0.0]"
4610,"[50.0, 15.0, 15.0, 50.0, 50.0, 34.0, 50.0, 17.0, 7.0, 50.0]"
4620,"[29.0, 12.0, 50.0, 31.0, 18.0, 25.0, 22.0, 50.0, 50.0, 21.0]"
4630,"[36.0, 32.0, 50.0, 50.0, 31.0, 50.0, 25.0, 19.0, 50.0, 38.0]"
4640,"[28.0, 50.0, 16.0, 50.0, 39.0, 50.0, 50.0, 50.0, 50.0, 50.0]"
4650,"[13.0, 50.0, 9.0, 13.0, 16.0, 8.0, 50.0, 50.0, 10.0, 15.0]"
4660,"[11.0, -1.0, 50.0, 12.0, 16.0, 50.0, 50.0, 16.0, 16.0, 5.0]"
4670,"[50.0, 50.0, 12.0, 50.0, 28.0, 50.0, 2.0, 27.0, 28.0, 35.0]"
4680,"[25.0, 18.0, 50.0, 17.0, 34.0, 37.0, 26.0, 28.0, 29.0, 27.0]"
4690,"[50.0, 16.0, 17.0, 36.0, 38.0, 31.0, 34.0, 37.0, 26.0, 27.0]"
4700,"[6.0, 14.0, -1.0, 22.0, 38.0, -2.0, -1.0, 12.0, 31.0, -2.0]"
4710,"[19.0, 34.0, 21.0, -3.0, 26.0, 32.0, 23.0, 38.0, -3.0, 20.0]"
4720,"[-3.0, 28.0, -3.0, -2.0, 0.0, -1.0, 50.0, 31.0, 9.0, -1.0]"
4730,"[50.0, 28.0, 24.0, 50.0, 32.0, -2.0, -1.0, 12.0, 9.0, 13.0]"
4740,"[50.0, -2.0, 37.0, -2.0, -1.0, 50.0, -2.0, 23.0, 33.0, 12.0]"
4750,"[3.0, 31.0, 14.0, 50.0, 19.0, 32.0, -1.0, -1.0, 50.0, 1.0]"
4760,"[50.0, 24.0, 0.0, 13.0, 11.0, 25.0, 50.0, 28.0, 39.0, -2.0]"
4770,"[50.0, 50.0, 10.0, 25.0, 14.0, 25.0, 21.0, 50.0, 50.0, 14.0]"
4780,"[33.0, -1.0, 21.0, 18.0, 50.0, 24.0, 37.0, 29.0, -3.0, 13.0]"
4790,"[13.0, 24.0, 12.0, 3.0, 39.0, 10.0, 26.0, 33.0, 38.0, 50.0]"
4800,"[-1.0, 50.0, 26.0, 15.0, 28.0, 37.0, 6.0, 12.0, 5.0, 22.0]"
4810,"[22.0, 50.0, 18.0, 50.0, 50.0, 50.0, 15.0, 24.0, 15.0, 37.0]"
4820,"[-1.0, 6.0, 0.0, 2.0, 1.0, 4.0, 1.0, -1.0, 1.0, 4.0]"
4830,"[16.0, 16.0, 32.0, 31.0, 50.0, 20.0, 25.0, 32.0, 50.0, 14.0]"
4840,"[2.0, 5.0, -1.0, -1.0, 11.0, -1.0, -1.0, -2.0, -2.0, -3.0]"
4850,"[2.0, 35.0, 34.0, 50.0, 30.0, 28.0, 20.0, 15.0, 30.0, 27.0]"
4860,"[30.0, 7.0, 12.0, 17.0, 31.0, 27.0, 17.0, 17.0, 15.0, 22.0]"
4870,"[50.0, 28.0, 9.0, 30.0, 13.0, 13.0, 22.0, 16.0, 27.0, 39.0]"
4880,"[14.0, 9.0, 22.0, 20.0, 39.0, 15.0, 20.0, 24.0, 15.0, 16.0]"
4890,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 29.0, 50.0, 18.0, 27.0]"
4900,"[25.0, 16.0, 26.0, 0.0, 25.0, 24.0, 36.0, 14.0, 32.0, 15.0]"
4910,"[31.0, 30.0, 27.0, 36.0, 27.0, 26.0, 19.0, 16.0, 32.0, 32.0]"
4920,"[15.0, 14.0, 14.0, 50.0, 32.0, 15.0, 32.0, 25.0, 30.0, 27.0]"
4930,"[19.0, 14.0, 28.0, 27.0, 50.0, 29.0, 50.0, 31.0, 13.0, 32.0]"
4940,"[1.0, 50.0, 31.0, 36.0, 29.0, 10.0, 24.0, 12.0, 24.0, 50.0]"
4950,"[36.0, 24.0, 25.0, 50.0, 37.0, 50.0, 38.0, 27.0, 50.0, 50.0]"
4960,"[27.0, 25.0, 50.0, 15.0, 50.0, 13.0, 24.0, 37.0, 22.0, 25.0]"
4970,"[27.0, 32.0, -3.0, 11.0, 50.0, 36.0, 30.0, 50.0, 23.0, 50.0]"
4980,"[17.0, 50.0, 31.0, 17.0, 12.0, 35.0, 28.0, 21.0, 35.0, 26.0]"
4990,"[-1.0, 14.0, 29.0, 29.0, 37.0, 5.0, 15.0, 31.0, 30.0, 14.0]"
5000,"[29.0, 18.0, 14.0, 16.0, 13.0, 18.0, 23.0, 36.0, 22.0, 50.0]"
